date,section,uri,title,content
6/23/2025 0:00,Politics,https://trt.global/world/article/78dfa80c1e27,"NATO eyes higher defence spending pledge, but not everyone's on boardAs NATO prepares to unveil a defence spending pledge that comes to 5 percent of GDP, Spain secures an exemption and Trump says the US shouldn’t be bound by the target.","NATO leaders are expected to unveil an ambitious new defence spending pledge at this week’s summit that would require every member nation to spend 5 percent of their respective economic output on military spending.

However, even before the announcement, key allies are securing exceptions, and questions are swirling over how enforceable the goal will be.

Spain has reached a deal to be excluded from the 5 percent target, Prime Minister Pedro Sanchez confirmed on Sunday, as NATO finalises the language of a pared-down one-page summit communique. The text will reportedly drop earlier phrasing that required “all allies” to commit to the goal.

Meanwhile, US President Donald Trump, a driving force behind the push for higher allied defence spending, said the 5 percent benchmark should apply only to America's partners, not to the United States itself.

“I don’t think we should, but I think they should,” Trump said on Friday, calling out Canada as “a low payer” and adding, “NATO is going to have to deal with Spain.”

What the 5 percent entails

The proposed 5 percent spending goal comprises two parts. The first — and most demanding — is a 3.5 percent GDP commitment to core military spending, a sharp increase from NATO’s longstanding 2 percent benchmark, which only 22 of 32 allies have met.

The second 1.5 percent includes broader investments in civilian infrastructure, cyber defence, and societal resilience — measures like upgrading roads, ports, and airfields to facilitate rapid military deployment, as well as preparations for hybrid and cyber warfare.

While most countries can meet the second category with relative ease, the 3.5 percent defence commitment poses a steep challenge, especially for countries like Spain.

Spain currently spends just 1.28 percent of its GDP on defence, NATO estimates show — the lowest in the alliance. Sanchez says his government will raise that figure to 2.1 percent, which he claims is enough to meet NATO’s “capability targets”, which deal with the specific military roles and equipment contributions assigned to each member.

Sanchez’s government is facing mounting pressure at home, where he depends on a fragile coalition and is grappling with corruption allegations affecting his political inner circle. Opposition parties have already begun pushing for early elections, complicating any effort to significantly boost military outlays.

Spain is also among Europe’s smallest contributors of military aid to Ukraine.

Rising stakes for Europe

The push for higher spending comes amid growing alarm over Russia’s war with Ukraine and signs of expanded hybrid warfare — from cyberattacks to GPS jamming and infrastructure sabotage — across the continent. NATO planners say defending Europe against a potential Russian assault requires a minimum of 3 percent of GDP in military investment.

Several frontline and northern European countries, including Germany, Norway, Sweden, the Netherlands, and the Baltic states, are expected to meet or exceed the full 5 percent target. The Netherlands alone estimates it will need to find an additional €16–19 billion ($18–22 billion) to meet its obligations.

Spanish Foreign Minister Jose Manuel Albares argued on Monday that the focus should be on capabilities, not just percentages. “Spain can meet the alliance’s needs with 2.1 percent,” he insisted.

A deadline in sight?

The alliance is also debating how quickly members should ramp up their spending.

A 2032 deadline has been floated, which is far more aggressive than NATO’s previous open-ended goals. But concerns about Russia’s ability to regroup militarily in the next five to 10 years are driving urgency.

While some, like Italy, are requesting a full decade to meet the target, others want a tighter timeframe. Discussions have even included a possible review in 2029 and an extended deadline to 2035 for lagging members.

Still, as Trump made clear, patience is wearing thin. “We’ve carried NATO long enough,” he said. “Now it’s their turn.”"
6/23/2025 0:00,Politics,https://trt.global/world/article/58a0a251beb8,"South Korea’s President Lee names foreign, defence ministersFormer first Vice Foreign Minister Cho Hyun was named as the new foreign minister, while four-term ruling Democratic Party lawmaker Ahn Gyu-back was named to lead the Defence Ministry.","South Korea’s President Lee Jae Myung has named top picks for the foreign and defence ministries, after almost three weeks in the top executive office.

Former first Vice Foreign Minister Cho Hyun was named as the new foreign minister while four-term ruling Democratic Party (DP) lawmaker Ahn Gyu-back was named to lead the Defence Ministry, Yonhap News reported on Monday.

Lee also nominated Chung Dong-young as the unification minister, who is responsible for inter-Korean affairs.

Lee was elected to the Presidential Office in the June 3 snap elections, triggered by the ouster of his predecessor Yoon Suk Yeol, who was impeached over a failed bid to impose martial law.

Cho served as the vice minister under former President Moon Jae-in the government of the DP, and later represented South Korea at the UN from 2019-2022.

Ahn, a veteran politician, has mostly served on the defence subcommittee of the parliament, locally known as the National Assembly.

“If confirmed, he will be the first ‘civilian’ defence minister since 1961,” the report said.

Former President Park Chung-hee had seized power through a military coup in 1961 before South Korea transformed into a democracy in the early 1980s.

A former journalist, now a veteran DP lawmaker, Chung Dong-young earlier served as the unification minister under the Roh Moo-hyun government in 2004-2005.

All Cabinet nominees will undergo a parliamentary confirmation process."
6/22/2025 0:00,Politics,https://trt.global/world/article/f80503c7dd33,"UNSC: Russia, China, Guterres slam 'unprovoked' US-Israel strikes on IranGuterres calls for immediate ceasefire; IAEA chief warns of major safety risks; Iran, China, and Russia condemn what they call 'unprovoked' aggression.","UN Secretary-General Antonio Guterres has called for an immediate end to hostilities and the resumption of serious negotiations on Iran’s nuclear programme after the United States joined Israeli attacks on three Iranian nuclear sites.

""We now risk descending into a rathole of retaliation after retaliation,"" Guterres told the UN Security Council during an emergency session on Sunday.

""We must act – immediately and decisively – to halt the fighting and return to serious, sustained negotiations.""

The UN chief warned that the people of the Middle East ""cannot endure another cycle of destruction"" and reminded Iran of its obligation to fully comply with the Nuclear Non-Proliferation Treaty.

IAEA chief: Window for dialogue is closing

Rafael Grossi, Director General of the International Atomic Energy Agency (IAEA), warned that the strikes had caused a ""sharp degradation in nuclear safety and security"", although there were no immediate radiation leaks.

Grossi said that the Natanz facility had suffered ""major damage"", including to key power infrastructure and underground halls containing uranium material.

He warned of potential chemical contamination and said the opportunity to return to negotiations was shrinking.

Iran’s UN envoy slams US 'complicity' with Israel

Iran’s Ambassador to the UN, Amir Saeid Iravani, denounced the US airstrikes as ""another stain"" in Washington’s political history and accused Israeli Prime Minister Benjamin Netanyahu of dragging the US into ""another baseless war"".

Speaking at the Security Council session, Iravani said, ""Once again, the internationally wanted war criminal Netanyahu succeeded in hijacking US foreign policy.""

Russia and China condemn US and Israeli strikes

Russia's UN envoy, Vassily Nebenzia, condemned the air strikes in the strongest terms, calling them ""irresponsible, dangerous and provocative actions committed by the USA against a sovereign member of the United Nations"".

He warned that the US had ""opened a Pandora’s Box"", adding that ""no one knows what new catastrophes and suffering it will bring.""

China’s envoy, Fu Cong, echoed the criticism, saying that the US actions ""seriously violate the purposes and principles of the UN Charter and international law"".

UK and US defend strikes

Britain’s ambassador to the UN, Barbara Woodward, said the UK did not take part in the strikes but insisted that ""Iran must not have a nuclear weapon,"" calling Tehran’s programme a ""serious threat to international peace and security.""

US Charge d’Affaires Dorothy Shea said the strikes were intended to dismantle Iran’s nuclear enrichment capacity.

""The time finally came for the United States, in the defence of its ally and our own citizens and interests, to act decisively,"" she said, warning Tehran against any retaliation."
6/22/2025 0:00,Politics,https://trt.global/world/article/bd3719eef203,"Türkiye, UN condemn deadly church attack in Damascus, call for unity against terrorismAt least 22 people were killed in a suicide bombing at Mar Elias Church.","Türkiye's foreign ministry and the UN special envoy for Syria have strongly condemned a deadly suicide bombing at a church in the Syrian capital, Damascus, calling for national unity in the fight against terrorism.

In a statement on Sunday, Geir Pedersen denounced what he described as a ""terrorist attack"" at Mar Elias Church in Douileia, Damascus, which killed and wounded civilians attending mass.

""I condemn in the strongest possible terms the terrorist attack which killed and injured civilians who were attending mass,"" said Pedersen, adding that the incident requires ""a full investigation and action by the authorities"".

Türkiye also condemned the attack, which the Syrian Health Ministry said killed at least 20 people and wounded 52 others.

A suicide bomber affiliated with the Daesh terrorist group opened fire inside the church before detonating himself, according to the ministry.

In a statement, Türkiye’s Foreign Ministry said the attack aimed to destabilise Syria and disrupt social cohesion.

“This attack aims to undermine efforts to establish stability and security in Syria and to disrupt social peace and harmony,” the ministry said.

Ankara reiterated its support for Syria’s sovereignty and unity, pledging to provide ""all the necessary support"" and expressing confidence in the Syrian people’s resilience.

The bombing comes just weeks after Syria’s Interior Ministry announced the discovery of Daesh terror cells in rural Damascus on 26 May.

Security forces said they seized light- and medium-calibre weapons during the operation.

Since the end of the previous regime under Assad, Syria’s security forces have continued operations targeting individuals accused of crimes, human rights violations and terrorism-related activity."
6/22/2025 0:00,Politics,https://trt.global/world/article/1630e158f2fe,World leaders react to US joining Israeli strikes on IranLeaders reaction to Trump's announcement that US bombed three Iranian nuclear sites amid fears of a wider conflagration in Middle East.,"The reaction of world leaders after US claimed to have struck three Iranian nuclear sites on Iran has ranged from Israel lauding President Donald Trump's decision to the UN calling for de-escalation and some countries condemning the attacks.

UN chief Antonio Guterres

""I am gravely alarmed by the use of force by the United States against Iran today. This is a dangerous escalation in a region already on the edge – and a direct threat to international peace and security.""

""There is a growing risk that this conflict could rapidly get out of control – with catastrophic consequences for civilians, the region, and the world. I call on Member States to de-escalate and to uphold their obligations under the UN Charter and other rules of international law. At this perilous hour, it is critical to avoid a spiral of chaos. There is no military solution. The only path forward is diplomacy. The only hope is peace.""

Israel's PM Benjamin Netanyahu

""Congratulations, President Trump. Your bold decision to target Iran's nuclear facilities with the awesome and righteous might of the United States will change history... History will record that President Trump acted to deny the world's most dangerous regime the world's most dangerous weapons.""

Venezuela's FM Yvan Gil

""Venezuela Condemns U.S. Military Aggression Against Iran and Demands an Immediate Cessation of Hostilities.""

""The Bolivarian Republic of Venezuela firmly and categorically condemns the bombing carried out by the United States military, at the request of the State of Israel, against nuclear facilities in the Islamic Republic of Iran, including the Fordow, Natanz, and Isfahan complexes.""

""The ministry urgently calls for diplomatic dialogue for peace between the parties involved in the Middle East conflict.

In keeping with our constitutional principles of foreign policy and our country's pacifist conviction, we reiterate our call to de-escalate tensions in the region. The restoration of peaceful coexistence among the states of the region is the highest priority.""

Cuba President Miguel Diaz-Canel

""We strongly condemn the US bombing of Iran's nuclear facilities, which constitutes a dangerous escalation of the conflict in the Middle East.

""The aggression seriously violates the UN Charter and international law and plunges humanity into a crisis with irreversible consequences.""

This list shall be updated as further responses are expected."
6/22/2025 0:00,Politics,https://trt.global/world/article/3d670dbd53f0,'Not our war': Congress members divided over US joining Israel in attacking IranUS Congress members from both parties have quickly responded to bombings of Iranian nuclear sites. Here are some of the initial reactions —,"Republican and Democratic members of the US Congress have delivered swift reactions to US bombings of Iranian nuclear facilities early on Sunday.

The following are statements from key lawmakers:

Senate Armed Services Committee Chairman Roger Wicker, a Mississippi Republican, applauded the operation but cautioned that the United States now faced ""very serious choices ahead.""

Senate Foreign Relations Committee Chairman Jim Risch, Republican of Idaho, said, ""This war is Israel's war, not our war, but Israel is one of our strongest allies and is disarming Iran for the good of the world.""

Risch added, ""This is not the start of a forever war. There will not be American boots on the ground in Iran.""

""This is not constitutional,"" conservative Republican Representative Thomas Massie of Kentucky said on social media.

He was referring to the power of Congress to declare war on foreign countries.

US House of Representatives Speaker Mike Johnson, a Republican of Louisiana, said, ""The president gave Iran's leader every opportunity to make a deal, but Iran refused to commit to a nuclear disarmament agreement.""

""The president's decisive action prevents the world's largest state sponsor of terrorism, which chants 'Death to America,' from obtaining the most lethal weapon on the planet.""

Senate Majority Leader John Thune, a South Dakota Republican, said, ""I stand with President Trump.""

Democratic Representative Rashida Tlaib of Michigan, a daughter of Palestinian immigrants: ""President Trump sending US troops to bomb Iran without the consent of Congress is a blatant violation of our Constitution. The American people do not want another forever war. We have seen where decades of endless war in the Middle East gets us — all based on the lie of 'weapons of mass destruction.'""

Democratic Senator Tim Kaine of Virginia said the US public ""is overwhelmingly opposed to the US waging war on Iran"" and said Trump displayed ""horrible judgment.""

Max Rose, a former Democratic member of Congress who now is a senior adviser to the progressive veterans' group ""VoteVets,"" said, ""Trump's decision to launch direct strikes against Iran without congressional authorisation is illegal.""

Rose added, ""This conflict is his and the Republicans who have abrogated all their responsibilities."""
6/21/2025 0:00,Politics,https://trt.global/world/article/913a2022a223,"Iran has a history of Western interventions. Is another one coming?From the British to the US, the Shia-majority nation has faced different imperialist enterprises since the late 19th century.","US President Donald Trump’s threats against Iranian leadership have once again raised the prospects of the long-standing Western ambitions of hegemony over the oil-rich, Shia-majority nation located strategically between Central Asia and the Middle East.

Trump demanded “unconditional surrender” from Tehran, in what sounded like a pompous White colonialist leader giving an ultimatum to an economically weak and militarily inferior third-world nation.

But the Iranian Supreme Leader Ali Khamenei unequivocally rejected Trump’s demand, warning him that if he attacks Tehran or attempts to invade the country of 92 million people, the US and its ally Israel will face “irreparable damage”, signalling that old colonial tactics might no longer work.

Trump’s demand has also made many Iranians recall old Western interventions, which ranged from full-scale occupation to toppling legitimate governments by using military force and covert operations for the sake of securing Western political and commercial interests.

Here is a brief history of Western involvement in Iran over the decades:

Britain used its military and commercial power to colonise large parts of the world, from the Americas to India and the Middle East, from the 17th century to the early 20th century.

In the late 19th century, Iran’s textile producers and traditional handicrafts found themselves unable to compete with imported Western products, particularly from British-ruled regions, as the then-Shah opened up the country to the West.

But in 1872, when Naser al-Din Shah, the then-shah of the Qajar dynasty, decided to allow a British businessman to collect revenues from various national industries – ranging from roads to telegraphs, mills and factories in return for just 60 percent of the net revenue – both Iranian merchants and clerics got angry. The Iranian shah eventually backed down, overwhelmed by local resistance.

Two decades later, the clerics – traditionally led by top Shia religious authorities known as ayatollahs, merchants and newly-emerged modern intellectuals, made a pact to fight against another British monopoly: on the Iranian tobacco industry.

In 1891, Ayatollah Mirza Hasan Shirazi issued a fatwa against the use of tobacco across Iran, where a British monopoly existed over its production.

Their opposition led to a nationwide protest and boycott movement against British commercial interests, primarily its tobacco monopoly, which threatened job security of many Iranians working in the agricultural sector across rural areas.

In December 1891, Mirza Hasan Shirazi, the top ayatollah of the time, issued a fatwa against the use of tobacco across Iran, describing it a grave sin under the circumstances.

Some Iran experts see that this movement laid out the ground for the country’s famous Constitutional Revolution in 1905, which limited the powers of Qajar dynasty rule.

Experts point out that the merchant-cleric alliance – also known as the bazaar-ayatollah cooperation – which showed its increasing influence over Iranian society from the 1870s to 1970s, was instrumental in ousting the Pahlavi dynasty in the 1979 Revolution.

British, Pahlavis and occupation of Iran

In 1921, Reza Pahlavi, an Iranian military officer, overthrew the Qajar dynasty in a coup, marking the start of the reign of the Pahlavi dynasty.

While the Western involvement in the Pahlavi-led coup is still subject to debate, many see signs of British collaboration with the putschists.

In August 1941 British and Soviet forces invaded Iran, judging Reza Shah Pahlavi—who had courted German advisers—too sympathetic to Berlin. They compelled him to abdicate in favour of his 21-year-old son, Mohammad Reza Shah. The younger Pahlavi ruled until the 1979 Islamic Revolution, which erupted over domestic repression and resentment of foreign influence.

Reza Shah’s refusal to expel German nationals and grant the Allies full use of Iran’s rail network prompted the Anglo-Soviet occupation. London and Moscow sought to secure the “Persian Corridor,” a vital supply route linking Gulf ports to Soviet Central Asia.

Soviet tankmen drive through the streets of Tabriz in Iran in 1941.

In 1941, Soviet-British forces invaded Iran, initiating Reza Shah’s abdication from the throne and instituting his son Mohammed Reza Pahlavi as the Iranian monarch.

The Soviet-British occupation in Iran continued until 1946, the year WWII ended.

Overthrow of Mosaddegh government (1951-53)

After WWII, the world’s new superpower, US took over the imperialist global domination project from the UK, becoming the big brother of Iranians, who did not like it from the very beginning.

The new Shah Reza Pahlavi adopted many pro-Western policies despite the dislike of large sections of the population, from clerics to native merchants and anti-imperialist intellectuals.

Then came the seminal moment of 1953 when nationalist Prime Minister Mohammed Mossadegh wanted to change a bizarre arrangement, which allowed the Anglo-Iranian Oil Company (AIOC) to own most of Iranian oil profits, leaving Tehran barely anything of the revenues from the country’s native oil industry.

The British and their senior ally US saw this attempt as a grave challenge to the Western hegemony, and orchestrated a military coup against the Mossadegh government with the help of the CIA and MI6.

While millions of pro-Mossadegh Iranians protested the Western intervention across the streets of Tehran, this time around, Shia clerics did not join them like in the past, fearing that the nationalist prime minister was allied with the country’s communists. Clerical withdrawal from the protests helped the CIA-orchestrated coup succeed against Mossadegh.

Iranian Prime Minister Mohammad Mossadegh and cheering crowds in Tehran after reiterating his oil nationalization views to his supporters in 1951.

Mossadegh was punished with house arrest until his death in 1967, even being denied a public funeral despite his wish to be buried next to the killed protesters of 1952-53 in a public graveyard.

But his anti-imperialist stance left an indelible mark in Iranian memory and became one of the main rallying points in the 1979 Revolution against the pro-American Shah.

Iranian Revolution of 1979 and after

While anti-West sentiments were high in Iran, neither the US nor its allies expected that anti-Shah forces, which ranged from leftist groups to clerics like the Ayatollah Khomeini, could overthrow the pro-American secular Iranian monarch.

“Iran is not in a revolutionary or even ‘pre-revolutionary’ situation,” the CIA declared five months before the Shah was ousted by a coalition of liberals, ayatollahs and communists.

But there was even more to the West’s underestimation in regard to Iran’s Shia religious establishment’s large influence over the merchant middle-class and larger society.

There was an infamous conversation between Walter F. Mondale, the US vice president in the Jimmy Carter administration, and CIA director Stansfield Turner when Iran was on the verge of the 1979 revolution.

During the interesting exchange, the vice president asked the CIA chief a critical question: “What’s an ayatollah?” Turner, caught off by with the vice president’s question, responded: “Damned if I know, but I’ll find out and get back to you.”

Ayatollah Khomeini speaks to followers at Behesht Zahra Cemetery after his arrival in Tehran, Iran, ending 14 years of exile, Feb. 1 , 1979.

Experts do not see this as “an isolated incident in which the intelligence community failed to respond to queries from the highest levels of government.”

As a result, the US failed to understand the coming of the 1979 Revolution, which overthrew the pro-West Shah alongside its secular allies.

Since then, the West has used different punitive measures – from sanctions to political pressure and military threats against Iran’s successive elected governments.

During the ongoing conflict between Israel and Iran, the West has once again shown its interventionist nature rooted in its colonialist past, urging a regime change in Tehran, apparently with the aim of installing a pro-Western government on good terms with Zionism.

Israel has even threatened to kill Khamenei, Iran’s top ayatollah.

But analysts warn that the killing of the supreme leader might lead to even more hardline governance under Iran’s Revolutionary Guards Corps (IRGC), a post-revolutionary military force."
6/21/2025 0:00,Politics,https://trt.global/world/article/d88622ac13ab,"'Great Day for Africa' — Trump confirms DRC-Rwanda peace dealDonald Trump announces brokering peace deal between Democratic Republic of Congo and Rwanda, saying long-running conflict is nearing a resolution with formal signing expected in Washington next week.","US President Donald Trump has taken credit for a peace deal negotiated in Washington DC between the Democratic Republic of Congo (DRC) and Rwanda — and complained that he would not get a Nobel Peace Prize for his efforts.

The warring African nations said in a joint statement on Wednesday that they had initialed an agreement aimed at ending the conflict in eastern DRC — to be formally signed in the US capital next week.

""This is a Great Day for Africa and, quite frankly, a Great Day for the World!"" Trump said in a Truth Social post confirming the breakthrough.

But Trump also complained that he had been overlooked by the Norwegian Nobel Committee for his mediating role in conflicts between India and Pakistan, as well as Serbia and Kosovo.

He also demanded credit for ""keeping peace"" between Egypt and Ethiopia and brokering the Abraham Accords, a series of agreements aiming to normalise relations between Israel and several Arab nations.

Trump campaigned for office as a ""peacemaker"" who would use his negotiating skills to quickly end war in Ukraine and Gaza genocide, although both conflicts are still raging five months into his presidency.

Indian officials have denied that he had any role in its ceasefire with Pakistan. Islamabad has however acknowledged Trump's role and nominated him for 2026 Nobel Peace Prize.

The president said officials from DRC and Rwanda would be in Washington on Monday for their signing, although their joint statement said they would put pen to paper on June 27.

The resource-rich eastern DRC, which borders Rwanda, has been plagued by violence for three decades, with a resurgence since the anti-government M23 armed group went on a renewed offensive at the end of 2021.

The deal — which builds on a declaration of principles signed in April — was reached during three days of talks between the neighbors in Washington, according to their statement.

Trump has received multiple Nobel Peace Prize nominations from supporters and loyal lawmakers over the years.

He has made no secret of his irritation at missing out on the prestigious award, bringing it up as recently as February during an Oval Office meeting with Israeli Prime Minister Benjamin Netanyahu.

President Barack Obama won the prize soon after taking office in 2009, and Trump complained during his 2024 election campaign that his Democratic predecessor was not worthy of the honour."
6/21/2025 0:00,Politics,https://trt.global/world/article/ed942958236e,"Pashinyan visit: In Istanbul, an Armenian leader walks through historyIstanbul's historical places and memories welcome Armenian Prime Minister Nikol Pashinyan with warmth — a city of echoes opening gently to a historic visitor.","Nikol Pashinyan moved through Istanbul's Sultanahmet quarter, not with pomp, but with purpose.

Just hours before meeting Turkish President Recep Tayyip Erdogan at the Dolmabahce Palace on Friday, the Armenian prime minister stepped into places few of his predecessors had ventured. His first stop was the Armenian Apostolic Church in Istanbul. The Holy Mother of God church is the Patriarchal Church of the Armenian Patriarchate of Constantinople, also known as the Armenian Patriarchate of Istanbul, the autonomous see of the Armenian Apostolic Church.

Then, as the call to prayer drifted across the quarter, he walked into the grand Sultanahmet Mosque. Beneath the sweep of its blue domes, Pashinyan stood still, a foreign leader cloaked in local stillness. Cameras clicked. Aides shifted, whispering in soft Turkish and Armenian. But for a beat, the moment held — sacred, shared.

Familiar, not just formalIt was, by every measure, a historic visit.

The first of its kind by an Armenian leader at this level to Türkiye. But it wasn't a stiff diplomatic exchange. It had warmth. Texture. Even a strange sort of ease.

Pashinyan met with members of Istanbul's Armenian community, some visibly moved by the gesture.

He thanked them with quiet words. He spoke of dialogue — fragile, yes. Ongoing. Real.

Later, at the Dolmabahce waterfront, President Erdogan welcomed him not just with handshakes but with familiarity.

Erdogan's office called their talks constructive, reiterating Türkiye's support for a peace deal between Armenia and Azerbaijan — a ""win-win,"" in the presidential office's words.

For Pashinyan, this trip was not just about geopolitics. It was also about symbolism. He needs progress: with Baku, with Ankara, with his own people.

In Istanbul, he chose to walk. Not just into a palace, but into a city layered with remembrance.

And for a day, the atmosphere among politicians, clergy, citizens was not tense or transactional, but disarmingly human. Warm. Almost palsy. The handshake wasn't just literal. It lingered.

In the end, Pashinyan seemed to soak in the hospitality of one of the world's greatest cities — Istanbul, often called the bridge between the East and West.In a city that remembers, his presence said enough."
6/21/2025 0:00,Politics,https://trt.global/world/article/4e45b0e2da47,"Pro-Palestine activist Mahmoud Khalil walks free after 104 days in US immigration detentionFederal judge ordering Khalil's release slams Trump administration's continued detention of Columbia University graduate, saying case lacked evidence and violated free speech rights.","Palestinian activist and Columbia University graduate student Mahmoud Khalil has been released after 104 days in federal immigration detention, following a court ruling that sharply criticised the US government's legal basis for his continued confinement.

Khalil, who had become a prominent face of pro-Palestine student protests across US campuses, walked out of a federal facility in Louisiana on Friday and is expected to return to New York to reunite with his wife and infant son, who was born while he was in detention.

""Justice prevailed, but it’s very long overdue,"" Khalil said outside the facility.

""This shouldn’t have taken three months.""

The US District Court in New Jersey ordered Khalil's release after Judge Michael Farbiarz said the government had failed to meet the legal standards for continued detention.

The judge also stated that it would be ""highly, highly unusual"" to continue detaining a legal US resident who faced no violent charges and had demonstrated a willingness to comply with court proceedings.

His release came just hours after an immigration judge denied him bond and ordered his removal from the US — a ruling the Trump administration insists overrides the district court's decision.

In a sharply worded statement, the administration accused the judge of overstepping.

Secretary of State Marco Rubio has led the push to deport Khalil, invoking a Cold War-era statute allowing the removal of foreigners deemed harmful to US foreign policy.

He argues that non-citizens do not enjoy the same constitutional protections and has labelled Khalil’s activism a national security threat.

The Trump administration has claimed that participation in anti-Israel protests is tantamount to antisemitism and grounds for deportation.

Civil rights groups reject this framing, arguing it conflates criticism of Israeli policy with hate speech in an attempt to stifle dissent.

Khalil said his time in the Jena, Louisiana detention centre exposed him to ""a different reality about this country that supposedly champions human rights and liberty and justice.""

""Whether you are a US citizen, an immigrant or just a person on this land doesn’t mean that you are less of a human,"" he said.

""Justice will prevail, no matter what this administration may try to portray.""

His wife, Dr Noor Abdalla, said the ruling allowed her to ""breathe a sigh of relief,"" though it did not erase the trauma of the last three months.

""We know this ruling does not begin to address the injustices the Trump administration has brought upon our family, and so many others,"" she added.

Khalil was the first person arrested under President Donald Trump's crackdown on student protests against Israel's genocide in Gaza.

He was detained on March 8 at his apartment building in Manhattan.

While he was not among those arrested on campus, his role as a negotiator and spokesperson for student protesters made him a prominent target.

A few days after Khalil's arrest, Trump's claim came due after another pro-Palestine scholar, Badar Khan Suri, an Indian researcher at Georgetown University, was arrested.

His attorney said he was arrested because of the Palestinian identity of his wife. He was released in May.

After the arrest of Suri, authorities went after another pro-Palestine student, Momodou Taal, asking him to turn himself in.

On March 25, Yunseo Chung, a Columbia University student, said she sued the Trump administration to stop her deportation from the US over her participation in a pro-Palestine protest last Spring.

Also on March 25, Rumeysa Ozturk, who is a Tufts University PhD student, was kidnapped in broad daylight by US authorities over criticising Israel's carnage in Gaza.

On April 14, authorities arrested Mohsen Mahdawi during his citizenship interview before he was released on April 30."
6/21/2025 0:00,Politics,https://trt.global/world/article/6b39f5f7eebb,"Pakistan nominates Trump for 2026 Nobel prize for brokering truce with India in Kashmir fightingIslamabad ""formally recommends"" Donald Trump for Nobel Peace Prize, crediting US President for brokering ceasefire and offering to mediate Kashmir dispute while hoping Trump's peace efforts will extend to Gaza and Iran-Israel crises.","Pakistan has formally recommended the US President Donald J. Trump for the 2026 Nobel Peace Prize, citing his role in defusing tensions between Islamabad and New Delhi during a recent military standoff and offering to mediate Kashmir dispute between the South Asian nuclear rivals.

In a statement early on Saturday, Pakistan praised Trump's ""strategic foresight"" and direct engagement with both sides, which it said led to a ceasefire and helped avert a broader regional conflict between two nuclear-armed states.

Islamabad also highlighted Trump's past offers to mediate the long-running Kashmir dispute, calling his intervention ""a testament to genuine peacemaking.""

Pakistan said it ""greatly admires"" Trump's Kashmir mediation offers, saying that ""durable peace in South Asia would remain elusive until the implementation of United Nations Security Council resolutions concerning Jammu and Kashmir.""

Islamabad said it remains hopeful that Trump's peace efforts will continue to contribute towards regional and global stability, ""particularly in the context of ongoing crises in the Middle East, including the humanitarian tragedy unfolding in Gaza and the deteriorating escalation involving Iran.""

The announcement comes as diplomatic engagement continues between Islamabad and Washington on a range of bilateral and regional issues, including Iran.

Shehbaz, Rubio discuss Iran-Israel tensions

Also on Friday, Prime Minister Shehbaz Sharif held a phone call with US Secretary of State Marco Rubio that focused on the escalating conflict between Iran and Israel.

Sharif stressed the need for a peaceful resolution to what he described as a ""grave"" crisis, and said Pakistan was ready to play a ""constructive"" role in any peace effort.

The call followed Army Chief Generla Asim Munir's meeting with Trump at the White House earlier this week, where the two discussed regional security and strategic cooperation.

Sharif also expressed support for greater Pakistan-US collaboration in areas including trade, energy, mining, and technology.

He reiterated Pakistan’s willingness to reengage with India on all outstanding disputes, including Kashmir, counter-terrorism, and water sharing.

The Pakistani military, in a separate statement, said General Munir met with policy experts, analysts, and journalists during his Washington trip, emphasising the potential for a ""multidimensional partnership"" with the US based on mutual respect and shared interests.

He reaffirmed Islamabad’s ""balanced"" approach to global and regional issues and pledged a ""responsible and proactive"" role in easing tensions and supporting collective security.

Trump, commenting after his meeting with Munir, told reporters he had ""stopped"" the war between India and Pakistan — a claim that was later denied by Indian officials.

Secretary Rubio commended Pakistan’s efforts in fighting terrorism and assured Islamabad of continued US support in tackling security threats.

He also encouraged Pakistan to maintain its diplomatic engagement in the region, especially given its ties with Iran.

Both sides reiterated their commitment to advancing regional and global stability through cooperation"
